time,dir0,snow_prec0,isocero0,mod0,racha_u0,racha_v0,mslp0,temp0,rh0,visibility0,lhevapac0,lhsublac0,lwflx0,prec0,swflx0,shflxac0,cape0,cin0,cfh0,cfl0,cfm0,cft0,HGT5000,HGT8500,T5000,T8500,dir1,snow_prec1,isocero1,mod1,racha_u1,racha_v1,mslp1,temp1,rh1,visibility1,lhevapac1,lhsublac1,lwflx1,prec1,swflx1,shflxac1,cape1,cin1,cfh1,cfl1,cfm1,cft1,HGT5001,HGT8501,T5001,T8501
2021-12-02 00:00:00,249.09,0,1218.57,1.73,2.09,0.89,95568.73,277.21,0.93,25549.33,-4048,-44.0,-6.28,5.74,0.0,-190952,0.31,-1.71,1.0,0.93,1.0,1.0,53428.77,13914.44,244.33,272.28,232.27,0,1216.63,1.28,1.25,1.05,95829.73,276.76,0.95,5112.33,67632,-44.0,-5.94,5.66,0.0,349208,0.75,-2.71,1.0,0.98,1.0,1.0,53424.9,13910.94,244.33,272.25
2021-12-02 01:00:00,255.23,0,1175.03,2.4,3.05,0.93,95496.75,277.2,0.92,21171.17,-10128,21.0,-3.34,5.94,0.0,-195959,22.53,-1.67,1.0,1.0,1.0,1.0,53325.53,13847.83,244.51,272.19,254.52,0,1163.15,2.02,2.51,0.8,95760.75,276.74,0.94,6652.17,68720,21.0,-4.09,5.91,0.0,363145,30.84,-2.17,1.0,1.0,1.0,1.0,53322.66,13846.96,244.44,272.25
2021-12-02 02:00:00,253.42,0,1207.34,2.39,3.01,1.02,95419.34,276.87,0.92,9424.37,-17696,77.0,-28.82,6.29,0.0,-195865,1.31,-5.5,1.0,0.78,0.53,1.0,53275.0,13779.82,244.41,272.33,252.36,0,1225.65,1.79,2.19,0.79,95681.34,276.5,0.94,7898.37,68320,77.0,-26.5,6.22,0.0,379111,1.62,0.0,0.89,0.93,0.42,1.0,53271.13,13778.5,244.43,272.35
2021-12-02 03:00:00,272.38,0,1084.65,1.93,2.64,-0.01,95431.39,276.54,0.94,5335.85,-28480,7.0,-3.27,7.21,0.0,-188362,14.81,0.12,1.0,1.0,1.0,1.0,53204.75,13761.36,244.13,271.7,284.1,0,1092.59,1.9,2.53,-0.54,95698.39,276.23,0.96,3134.85,66752,7.0,-1.81,7.15,0.0,400438,10.22,0.12,1.0,1.0,1.0,1.0,53201.62,13761.73,244.08,271.65
2021-12-02 04:00:00,299.43,0,1023.37,0.93,1.18,-0.61,95379.66,276.38,0.95,4418.4,-31392,49.0,-6.05,7.61,0.0,-209120,11.84,-0.17,0.96,1.0,0.27,1.0,53153.71,13717.81,243.76,271.8,296.13,0,1030.93,1.06,1.28,-0.57,95641.66,276.15,0.96,3290.4,65888,49.0,-4.12,7.61,0.0,406816,13.84,-0.17,0.86,1.0,0.24,1.0,53149.83,13716.44,243.78,271.85
2021-12-02 05:00:00,276.66,0,1035.66,2.2,2.93,-0.23,95387.58,276.4,0.93,25099.45,-36352,32.0,-8.76,7.74,0.0,-228443,32.0,0.23,1.0,0.85,1.0,1.0,53128.41,13731.58,243.53,272.37,272.49,0,1007.48,2.08,2.84,-0.02,95651.58,276.18,0.95,4394.45,65024,32.0,-5.77,7.75,0.0,413093,31.88,0.23,0.98,0.97,1.0,1.0,53128.41,13729.77,243.49,272.38
2021-12-02 06:00:00,315.68,0,977.7,4.01,4.03,-3.83,95528.51,276.27,0.93,15949.45,-60336,16.0,-3.0,8.04,0.0,-205935,11.72,0.2,0.0,1.0,1.0,1.0,53139.33,13823.24,243.71,271.38,314.77,0,981.45,3.62,3.81,-3.5,95794.51,276.36,0.93,17501.45,44112,16.0,-3.01,8.02,0.0,465809,14.22,0.2,0.0,1.0,0.84,1.0,53138.71,13824.11,243.76,271.36
2021-12-02 07:00:00,294.34,0,1089.09,4.39,5.69,-2.32,95588.4,275.98,0.95,3475.57,-102224,69.0,-17.25,8.68,0.0,-187237,42.81,-0.17,0.0,1.0,1.0,1.0,53153.23,13884.18,243.29,271.41,301.71,0,1080.78,4.07,5.12,-2.9,95855.4,276.02,0.96,3326.57,4272,69.0,-15.12,8.49,0.0,515227,45.72,-0.17,0.0,1.0,1.0,1.0,53152.48,13885.0,243.26,271.42
2021-12-02 08:00:00,272.42,0,1165.73,1.93,2.6,-0.01,95629.8,276.15,0.95,5934.19,-121488,30.0,-12.9,8.98,12.63,-192615,96.34,-0.24,0.0,1.0,0.01,1.0,53180.59,13938.45,242.7,271.3,273.73,0,1157.67,1.41,1.85,-0.05,95901.8,276.08,0.95,4733.19,-11920,30.0,-10.54,8.7,9.91,534425,97.66,-0.24,0.0,1.0,0.0,1.0,53181.96,13943.89,242.61,271.3
2021-12-02 09:00:00,297.77,0,1073.06,3.92,4.93,-2.37,95701.96,276.91,0.94,14736.86,-145808,9.0,-3.56,9.14,11.59,-188585,11.66,-0.24,0.09,1.0,1.0,1.0,53257.19,13987.05,243.24,271.26,306.27,0,1082.62,3.64,4.31,-2.92,95968.96,276.94,0.94,13558.86,-27024,9.0,-2.86,8.88,10.65,559447,16.28,-1.74,0.11,1.0,1.0,1.0,53258.19,13989.48,243.15,271.33
2021-12-02 10:00:00,300.16,0,1102.25,1.71,2.15,-1.15,95753.79,277.43,0.94,10883.48,-176496,-48.0,-8.84,9.48,59.76,-195613,11.34,-0.33,0.0,1.0,0.99,1.0,53350.8,14032.84,244.41,271.18,299.09,0,1098.62,1.71,2.17,-1.1,96019.79,277.61,0.94,50000.48,-57712,-48.0,-9.43,9.24,71.35,601571,14.03,-0.33,0.0,1.0,0.97,1.0,53350.55,14034.53,244.31,271.33
2021-12-02 11:00:00,309.62,0,1069.41,4.89,5.66,-4.34,95800.1,278.21,0.91,49999.88,-352112,-30.0,-32.44,9.7,173.64,-233888,47.94,0.22,0.0,0.15,0.84,0.86,53418.29,14085.16,244.13,272.05,308.89,0,1078.22,4.4,5.38,-4.01,96053.1,278.57,0.89,49999.88,-220016,-30.0,-74.37,9.46,299.82,621152,63.25,0.22,0.0,0.12,0.72,0.75,53419.29,14083.16,244.15,272.26
2021-12-02 12:00:00,286.81,0,1201.12,4.24,5.91,-1.55,95770.89,277.97,0.93,50000.15,-627632,34.0,-12.31,9.78,34.72,-328832,60.38,-0.62,0.0,0.74,0.02,0.75,53417.57,14075.55,244.08,271.66,289.43,0,1218.06,3.4,4.75,-1.48,96041.89,278.25,0.92,50000.15,-520112,34.0,-12.02,9.54,42.74,563072,73.0,-0.62,0.0,0.97,0.09,0.97,53418.07,14081.68,244.01,271.68
2021-12-02 13:00:00,309.81,0,1141.14,4.8,5.5,-4.25,95902.48,277.69,0.94,28386.34,-854240,-42.0,-13.39,12.18,96.23,-415200,69.91,-0.08,0.0,1.0,0.37,1.0,53443.29,14156.33,245.25,271.42,326.85,0,1128.95,4.78,4.13,-5.84,96160.48,278.26,0.91,13339.34,-746720,-42.0,-18.49,11.35,140.7,549920,100.81,-2.08,0.0,0.95,0.98,1.0,53448.42,14160.02,245.36,271.53
2021-12-02 14:00:00,346.22,0,1093.06,5.56,2.18,-7.66,95976.76,277.12,0.92,9331.01,-1075536,-80.0,-14.45,13.85,13.2,-430192,95.47,-1.58,0.0,0.18,0.0,0.18,53503.08,14220.07,247.12,270.81,350.66,0,1092.19,5.46,1.6,-7.9,96229.76,277.39,0.9,10653.01,-1004880,-80.0,-12.96,13.38,14.5,614288,80.94,-2.08,0.0,0.16,0.0,0.16,53505.21,14216.32,246.99,270.83
2021-12-02 15:00:00,343.64,0,983.94,7.6,3.44,-10.29,96037.04,278.51,0.82,49999.99,-1379872,81.0,-26.05,13.86,64.22,-361344,127.69,-5.71,0.0,0.45,0.0,0.45,53652.7,14272.45,249.49,270.32,345.59,0,980.25,7.41,3.16,-10.62,96296.04,278.74,0.8,49999.99,-1367584,81.0,-28.3,13.39,66.5,755840,111.94,-7.21,0.0,0.36,0.0,0.36,53655.83,14270.64,249.39,270.34
2021-12-02 16:00:00,340.72,0,992.69,6.36,3.29,-8.39,96104.84,277.9,0.87,49999.56,-1648320,133.0,-20.33,13.87,15.91,-274160,86.88,-6.48,0.0,0.99,0.0,0.99,53809.63,14314.82,251.5,270.18,344.27,0,987.12,6.41,2.91,-9.03,96366.84,278.11,0.84,49999.56,-1658560,133.0,-41.62,13.41,25.7,896272,73.69,-7.98,0.0,0.96,0.0,0.96,53810.13,14315.32,251.35,270.25
2021-12-02 17:00:00,334.59,0,919.56,5.64,3.64,-6.99,96173.22,276.69,0.85,50000.4,-1775744,-129.0,-85.4,13.87,0.0,-139424,9.0,-7.56,0.0,0.0,0.0,0.0,53971.14,14362.3,253.59,269.7,340.39,0,918.38,5.89,3.18,-7.98,96431.22,276.96,0.82,50000.4,-1814656,-129.0,-85.9,13.41,0.0,1100640,5.12,-6.56,0.0,0.0,0.0,0.0,53967.39,14359.48,253.48,269.78
2021-12-02 18:00:00,329.83,0,934.25,4.19,3.06,-4.84,96206.45,275.73,0.86,49999.61,-1818496,-42.0,-80.44,13.87,0.0,-4592,20.62,-6.12,0.0,0.0,0.0,0.0,54157.25,14392.12,255.07,269.98,341.89,0,938.44,4.28,2.09,-5.68,96464.45,275.97,0.84,49999.61,-1871744,-42.0,-80.92,13.41,0.0,1289744,17.72,-6.12,0.0,0.0,0.0,0.0,54153.62,14389.24,255.02,270.0
2021-12-02 19:00:00,318.93,0,972.5,3.06,2.8,-2.98,96220.49,274.76,0.88,12190.29,-1823904,-36.0,-73.6,13.87,0.0,64960,14.06,-3.27,0.0,0.09,0.0,0.09,54297.72,14400.56,255.53,270.2,342.75,0,979.31,3.46,1.6,-4.54,96476.49,275.05,0.87,13084.29,-1883296,-36.0,-74.37,13.41,0.0,1409472,11.38,-3.77,0.0,0.04,0.0,0.04,54298.47,14396.56,255.51,270.28
2021-12-02 20:00:00,283.71,0,1015.38,3.2,4.17,-0.86,96244.0,275.08,0.89,11441.48,-1822704,-10.0,-7.94,13.88,0.0,122320,13.84,-0.75,0.0,1.0,0.0,1.0,54400.09,14415.38,255.66,270.33,291.69,0,1024.38,2.57,3.21,-1.14,96503.0,274.56,0.91,9990.48,-1881072,-10.0,-16.1,13.42,0.0,1481168,12.62,-0.75,0.0,0.99,0.0,0.99,54405.09,14410.38,255.66,270.39
2021-12-02 21:00:00,277.81,0,1081.94,3.54,4.67,-0.46,96262.17,275.86,0.92,49999.89,-1830416,-86.0,1.02,13.91,0.0,162704,25.25,-0.82,0.0,1.0,0.99,1.0,54483.48,14438.21,255.53,270.76,271.93,0,1085.06,2.86,3.81,0.01,96521.17,275.35,0.93,49999.89,-1880592,-86.0,1.74,13.45,0.0,1523600,23.84,-0.82,0.0,1.0,1.0,1.0,54487.98,14432.71,255.56,270.81
2021-12-02 22:00:00,299.0,0,1093.25,3.96,4.82,-2.44,96273.23,276.45,0.95,4909.18,-1835600,-94.0,-1.25,14.39,0.0,208592,7.41,-0.23,0.0,1.0,1.0,1.0,54572.75,14450.09,255.14,271.22,308.57,0,1075.38,3.33,3.72,-2.75,96540.23,276.29,0.95,4412.18,-1873488,-94.0,0.5,13.85,0.0,1582800,6.56,-0.23,0.0,1.0,1.0,1.0,54575.5,14449.91,255.14,271.29
2021-12-02 23:00:00,338.31,0,1172.0,2.51,1.39,-3.14,96294.37,276.58,0.96,3195.37,-1849776,33.0,-2.05,15.2,0.0,230176,16.09,-0.23,0.0,1.0,1.0,1.0,54679.81,14476.89,255.2,271.25,355.27,0,1161.19,3.67,0.64,-5.31,96553.37,276.82,0.95,4163.37,-1877424,33.0,-0.96,14.84,0.0,1651488,9.78,-1.23,0.0,1.0,1.0,1.0,54683.94,14471.02,255.29,271.33
2021-12-03 00:00:00,336.84,0,1178.38,7.49,4.56,-9.64,96242.88,278.04,0.88,12449.45,-2005840,-30.0,-45.18,14.19,0.0,1202576,6.09,-1.06,0.0,0.99,0.0,0.99,54761.25,14445.16,256.18,271.25,340.84,0,1173.31,7.71,4.21,-10.79,96494.88,278.21,0.87,13262.45,-2313040,-30.0,-75.88,13.05,0.0,2088336,2.12,-3.06,0.0,0.59,0.0,0.59,54771.75,14436.91,256.13,271.31
2021-12-03 01:00:00,345.22,0,1121.38,7.41,3.07,-10.08,96244.02,278.23,0.86,13762.46,-2165552,73.0,-11.55,14.27,0.0,1381312,31.75,-6.94,0.0,1.0,0.0,1.0,54836.65,14447.66,256.88,270.95,344.68,0,1122.06,7.11,3.19,-10.13,96516.02,278.49,0.84,14997.46,-2497328,73.0,-11.99,13.14,0.0,2357184,34.78,-7.94,0.0,1.0,0.0,1.0,54842.28,14449.85,256.82,270.92
2021-12-03 02:00:00,342.41,0,1114.12,7.47,3.51,-9.8,96226.98,278.19,0.84,15319.89,-2378416,-29.0,-10.35,14.27,0.0,1575456,24.25,-2.41,0.0,1.0,0.0,1.0,54914.48,14437.3,257.42,270.84,340.44,0,1117.88,6.71,3.67,-9.21,96535.98,278.48,0.82,16493.89,-2717360,-29.0,-10.01,13.14,0.0,2593312,31.97,-2.91,0.0,1.0,0.0,1.0,54911.23,14462.23,257.26,270.78
2021-12-03 03:00:00,348.19,0,1095.75,8.54,2.87,-11.56,96201.57,278.25,0.83,50000.26,-2602688,139.0,-11.31,14.27,0.0,1793552,16.28,-6.29,0.0,1.0,0.0,1.0,55001.29,14418.61,257.36,270.78,346.67,0,1095.25,7.5,2.95,-10.65,96531.57,278.53,0.81,50000.26,-2934464,139.0,-11.63,13.14,0.0,2840080,22.5,-6.29,0.0,1.0,0.0,1.0,54992.16,14457.36,257.18,270.7
2021-12-03 04:00:00,355.76,0,1091.0,8.15,1.27,-11.38,96218.06,278.07,0.84,49999.53,-2849728,155.0,-12.36,14.28,0.0,2021104,2.34,-0.17,0.03,1.0,0.0,1.0,55044.11,14432.66,257.22,271.01,357.59,0,1096.44,7.14,0.83,-10.44,96541.06,278.35,0.82,49999.53,-3165120,155.0,-11.81,13.15,0.0,3088112,3.34,-5.67,0.02,1.0,0.0,1.0,55035.24,14465.47,257.09,270.96
2021-12-03 05:00:00,346.44,0,1037.25,6.15,2.36,-8.39,96319.68,277.11,0.9,28788.04,-3024288,-106.0,-6.81,14.46,0.0,2133376,3.44,0.21,0.24,1.0,0.0,1.0,55107.79,14485.89,257.26,271.16,347.99,0,1063.06,5.7,2.05,-8.12,96599.68,277.3,0.89,50000.04,-3345824,-106.0,-7.5,13.27,0.0,3228032,2.72,-1.29,0.2,1.0,0.0,1.0,55104.79,14497.14,257.17,271.19
2021-12-03 06:00:00,351.2,0,1139.19,5.8,1.57,-8.12,96404.06,276.49,0.91,10321.7,-3159616,-112.0,-6.79,14.61,0.0,2175024,12.59,-0.12,0.0,1.0,0.0,1.0,55185.73,14560.77,257.2,270.9,354.59,0,1133.88,5.87,1.13,-8.5,96681.06,276.64,0.89,11375.7,-3510848,-112.0,-7.64,13.42,0.0,3317808,10.94,-0.62,0.0,1.0,0.0,1.0,55184.48,14568.65,257.13,270.89
2021-12-03 07:00:00,349.11,0,1109.94,3.79,1.21,-5.21,96474.54,276.19,0.9,50000.07,-3268672,-6.0,-21.31,14.64,0.0,2209952,10.34,-3.18,0.0,0.99,0.0,0.99,55250.86,14615.58,257.34,270.57,357.34,0,1106.69,4.17,0.5,-6.0,96746.54,276.28,0.89,50000.07,-3643456,-6.0,-34.3,13.44,0.0,3404960,8.34,-3.18,0.01,0.93,0.0,0.93,55249.36,14621.08,257.28,270.56
2021-12-03 08:00:00,342.61,0,1167.0,2.45,1.16,-3.26,96548.79,276.26,0.91,9777.63,-3313584,-6.0,-9.53,14.64,13.95,2220336,3.16,-0.18,0.0,1.0,0.0,1.0,55297.23,14687.36,257.8,271.27,0.57,0,1174.44,3.29,0.13,-4.74,96817.79,276.39,0.9,10565.63,-3694512,-6.0,-13.89,13.44,19.72,3471664,3.91,-0.68,0.0,1.0,0.0,1.0,55294.23,14693.61,257.73,271.27
2021-12-03 09:00:00,311.89,0,1239.44,2.19,2.35,-1.96,96621.34,276.78,0.91,10035.51,-3344688,-6.0,-3.79,14.64,15.32,2210896,1.5,0.08,0.0,1.0,0.0,1.0,55357.49,14754.63,257.94,271.81,340.47,0,1249.31,2.7,1.43,-3.58,96889.34,277.05,0.9,10703.51,-3735856,-6.0,-4.2,13.45,18.01,3511376,1.22,0.08,0.0,1.0,0.0,1.0,55354.99,14759.38,257.88,271.87
2021-12-03 10:00:00,275.8,0,1326.5,1.76,2.52,-0.16,96660.53,277.01,0.92,9357.82,-3380464,-6.0,-3.0,14.77,17.95,2196368,0.41,-0.16,0.0,1.0,0.01,1.0,55423.12,14797.95,257.86,272.23,283.95,0,1333.06,1.46,1.99,-0.42,96928.53,277.14,0.93,8445.82,-3769584,-6.0,-3.63,13.53,19.52,3525520,0.31,-0.16,0.0,1.0,0.02,1.0,55419.0,14800.01,257.83,272.24
2021-12-03 11:00:00,261.77,0,1431.31,1.46,1.99,0.36,96698.45,277.38,0.93,8268.45,-3407504,-6.0,-2.5,14.86,17.95,2176400,0.0,-15586.7,0.0,1.0,0.33,1.0,55466.74,14845.12,257.58,272.78,252.83,0,1435.62,1.24,1.59,0.56,96968.45,277.39,0.94,7619.45,-3794576,-6.0,-3.21,13.62,17.96,3528080,0.16,-0.2,0.0,1.0,0.68,1.0,55462.99,14846.24,257.55,272.79
2021-12-03 12:00:00,266.95,0,1537.77,0.68,1.13,0.1,96650.06,277.84,0.95,6884.09,-3415264,-6.0,-1.2,14.95,19.05,2146368,0.0,0.0,0.0,1.0,0.06,1.0,55491.69,14830.18,257.33,273.32,227.99,0,1538.08,0.42,0.46,0.44,96919.06,277.74,0.95,6209.09,-3800288,-6.0,-1.3,13.73,16.8,3524672,0.06,0.0,0.0,1.0,0.32,1.0,55487.44,14829.74,257.33,273.31
2021-12-03 13:00:00,146.1,0,1582.0,0.22,-0.41,0.57,96610.62,278.78,0.91,9763.54,-3434608,-6.0,-7.4,14.95,69.18,2111824,0.03,0.18,0.0,1.0,0.0,1.0,55515.28,14816.96,257.08,274.07,119.57,0,1590.38,0.65,-0.94,0.49,96880.62,278.59,0.9,11218.54,-3819632,-6.0,-5.33,13.73,61.65,3522896,0.41,0.18,0.0,1.0,0.0,1.0,55512.28,14817.46,257.03,274.06
2021-12-03 14:00:00,98.99,0,1674.5,0.5,-0.9,0.11,96587.81,279.22,0.94,7949.62,-3471600,-6.0,-4.58,14.95,21.51,2079008,0.06,-0.09,0.0,1.0,0.0,1.0,55538.14,14814.71,256.99,274.25,134.95,0,1696.5,0.83,-0.88,0.81,96855.81,278.91,0.94,9669.62,-3862768,-6.0,-3.37,13.73,20.46,3516704,0.44,-0.09,0.0,1.0,0.0,1.0,55532.39,14815.27,256.98,274.29
2021-12-03 15:00:00,195.16,0,1685.44,1.2,0.38,1.65,96567.62,279.36,0.94,9868.62,-3478272,-6.0,-3.51,14.95,11.73,2047248,0.0,-13610.05,0.0,1.0,0.0,1.0,55565.55,14806.83,257.04,274.42,161.86,0,1689.94,1.37,-0.61,1.66,96831.62,279.12,0.95,6159.62,-3871488,-6.0,-3.18,13.74,13.9,3513616,0.0,-13927.55,0.0,1.0,0.0,1.0,55563.42,14803.89,256.99,274.55
2021-12-03 16:00:00,262.55,0,1784.5,0.63,0.95,0.16,96563.25,279.76,0.92,8904.95,-3490048,-94.0,-35.53,14.95,23.83,2020448,0.03,0.07,0.0,1.0,0.0,1.0,55609.04,14826.31,256.81,274.92,94.19,0,1783.62,0.37,-0.48,0.02,96830.25,279.49,0.94,10273.95,-3877120,-94.0,-12.34,13.74,11.24,3515488,0.56,-0.93,0.0,1.0,0.0,1.0,55608.79,14821.56,256.73,274.93
2021-12-03 17:00:00,281.41,0,1790.56,0.3,0.53,-0.09,96551.3,278.98,0.92,9510.68,-3491136,-104.0,-56.43,14.95,0.0,1999984,0.0,-14370.27,0.0,0.45,0.0,0.45,55653.85,14834.21,257.05,275.25,84.14,0,1793.12,1.15,-1.43,-0.2,96818.3,278.61,0.95,6672.68,-3876160,-104.0,-49.08,13.74,0.0,3521648,0.19,-1.27,0.0,0.77,0.0,0.77,55652.73,14830.58,256.99,275.25
2021-12-03 18:00:00,242.99,0,1838.12,0.7,0.81,0.45,96537.85,277.78,0.92,9425.62,-3483616,-190.0,-55.13,14.95,0.0,1988576,0.0,-15549.39,0.53,0.02,0.0,0.54,55685.24,14831.57,257.24,275.71,90.49,0,1831.44,1.12,-1.42,-0.04,96802.85,277.4,0.95,7257.62,-3868640,-190.0,-56.35,13.74,0.0,3536864,0.0,-15814.39,0.57,0.05,0.0,0.59,55681.74,14828.26,257.2,275.65
2021-12-03 19:00:00,249.2,0,1883.62,1.07,1.28,0.54,96551.7,277.49,0.91,50000.48,-3473488,54.0,7.15,14.95,0.0,1982848,0.44,-0.09,0.0,1.0,0.0,1.0,55697.16,14842.57,257.64,275.41,154.23,0,1882.25,0.35,-0.21,0.4,96814.7,277.13,0.94,50000.48,-3858512,54.0,7.36,13.74,0.0,3553664,1.23,-0.09,0.0,1.0,0.0,1.0,55691.91,14838.01,257.66,275.41
2021-12-03 20:00:00,233.52,0,1846.94,0.93,0.98,0.78,96566.66,277.74,0.89,11531.45,-3467616,-34.0,-6.1,14.95,0.0,1976128,0.0,-15826.91,0.53,0.99,0.0,1.0,55697.57,14864.38,257.69,275.32,133.32,0,1856.19,0.33,-0.32,0.28,96832.66,277.37,0.92,8912.45,-3852640,-34.0,0.53,13.74,0.0,3567424,0.28,-1.41,0.52,1.0,0.0,1.0,55692.2,14860.44,257.68,275.37
2021-12-03 21:00:00,348.81,0,1889.12,1.22,0.36,-1.51,96576.46,278.11,0.9,50000.05,-3467120,-111.0,4.6,14.95,0.0,1975344,0.73,-2.5,0.59,1.0,0.0,1.0,55707.07,14874.07,257.32,275.22,49.05,0,1902.81,1.43,-1.34,-1.25,96841.46,277.71,0.93,50000.05,-3846000,-111.0,3.27,13.74,0.0,3587120,1.39,0.0,0.44,1.0,0.0,1.0,55698.07,14870.32,257.3,275.25
2021-12-03 22:00:00,64.22,0,1902.12,0.66,-0.8,-0.42,96575.52,278.28,0.91,10353.48,-3465936,-126.0,2.89,14.95,0.0,1964336,3.19,-0.1,0.14,1.0,0.0,1.0,55721.5,14872.11,257.31,275.62,102.25,0,1885.75,1.58,-1.97,0.35,96835.52,277.82,0.93,8251.48,-3844816,-126.0,2.34,13.74,0.0,3602736,2.34,-2.1,0.05,1.0,0.0,1.0,55712.44,14871.48,257.29,275.6
2021-12-03 23:00:00,139.98,0,1845.69,0.94,-0.9,0.99,96534.68,278.29,0.9,10674.12,-3465312,141.0,-6.74,14.95,0.0,1949328,0.5,-1.64,0.0,0.89,0.0,0.89,55699.71,14855.31,257.32,276.37,113.02,0,1866.5,2.04,-2.45,0.93,96802.68,277.92,0.93,8425.12,-3844192,141.0,-2.75,13.74,0.0,3622544,1.98,-0.64,0.0,0.99,0.0,0.99,55697.46,14853.06,257.25,276.34
2021-12-04 00:00:00,258.35,0,2055.19,3.9,5.4,1.33,96501.26,280.38,0.87,13007.32,-1417232,113.0,-9.55,0.64,0.0,710688,0.0,-13858.57,0.04,0.98,0.01,0.98,55705.11,14845.1,256.52,276.71,258.96,0,2046.12,2.89,3.84,0.9,96776.26,279.42,0.91,10277.32,-1442832,113.0,-8.94,0.63,0.0,1454112,0.0,-14574.57,0.04,0.99,0.0,0.99,55702.54,14845.29,256.49,276.59
2021-12-04 01:00:00,270.39,0,2052.94,1.53,2.01,0.06,96438.63,279.11,0.9,10835.11,-1426352,-93.0,-63.22,0.64,0.0,738560,0.0,-14898.92,0.0,0.01,0.0,0.01,55637.22,14787.09,256.85,276.56,237.94,0,2028.19,0.83,0.87,0.59,96704.63,278.41,0.92,9058.11,-1441712,-93.0,-61.32,0.63,0.0,1478912,0.0,-15482.92,0.0,0.02,0.0,0.02,55636.47,14788.52,256.84,276.54
2021-12-04 02:00:00,206.71,0,1930.12,1.75,0.96,2.1,96371.42,278.17,0.9,10880.24,-1415456,83.0,-60.18,0.64,0.0,749424,0.0,-15697.12,0.0,0.01,0.0,0.01,55580.58,14717.64,256.75,275.87,202.99,0,1940.19,1.66,0.75,1.97,96638.42,277.65,0.91,10015.24,-1429792,83.0,-59.06,0.63,0.0,1508208,0.0,-16169.62,0.0,0.01,0.0,0.01,55578.46,14719.89,256.69,275.92
2021-12-04 03:00:00,167.37,0,1834.25,1.82,-0.6,2.26,96306.62,277.13,0.92,9302.13,-1395872,67.0,-61.71,0.64,0.0,770448,0.0,-16484.66,0.0,0.0,0.0,0.0,55527.78,14651.4,256.54,276.8,192.05,0,1840.5,2.64,0.58,3.33,96572.62,277.02,0.92,9499.13,-1403040,67.0,-60.46,0.63,0.0,1576336,0.0,-16697.66,0.0,0.0,0.0,0.0,55522.03,14654.9,256.59,276.63
2021-12-04 04:00:00,139.01,0,1800.56,1.13,-1.24,1.32,96231.99,276.5,0.92,8877.72,-1376384,-162.0,-61.0,0.64,0.0,782016,0.0,-16953.61,0.0,0.0,0.0,0.0,55455.01,14588.64,256.3,278.09,144.52,0,1817.81,1.34,-1.25,1.62,96504.99,276.38,0.93,8832.72,-1382528,-162.0,-60.31,0.63,0.0,1620672,0.0,-17140.11,0.0,0.0,0.0,0.0,55444.88,14595.39,256.28,277.89
2021-12-04 05:00:00,205.05,0,2526.31,1.5,0.95,2.26,96173.07,276.28,0.93,8751.01,-1351264,-59.0,-37.98,0.64,0.0,804784,0.0,-17184.65,0.0,0.94,0.64,0.98,55377.49,14562.64,255.98,278.41,172.65,0,2520.56,0.97,-0.27,1.59,96450.07,276.26,0.93,8490.01,-1360480,-59.0,-23.17,0.63,0.0,1663920,0.0,-17274.65,0.0,0.95,1.0,1.0,55370.12,14565.02,255.97,278.07
2021-12-04 06:00:00,210.27,0,2448.06,2.82,1.95,3.65,96241.34,277.23,0.93,21335.93,-1336000,20.0,11.26,0.77,0.0,817424,38.05,-0.21,0.0,1.0,1.0,1.0,55301.08,14607.18,254.34,277.87,189.26,0,2454.0,1.9,0.32,2.56,96511.34,277.09,0.94,22979.93,-1351360,20.0,11.33,0.74,0.0,1687824,40.19,-6.21,0.0,1.0,1.0,1.0,55294.58,14602.87,254.3,277.68
2021-12-04 07:00:00,226.43,0,2351.19,3.29,3.36,3.45,96280.34,278.31,0.93,23235.0,-1318928,99.0,6.04,1.05,0.0,854160,0.03,-0.11,1.0,1.0,1.0,1.0,55265.66,14632.98,253.57,277.17,221.53,0,2336.44,2.59,2.29,2.78,96551.34,277.77,0.94,5764.0,-1340432,99.0,6.85,1.04,0.0,1717392,0.0,-15988.61,1.0,1.0,1.0,1.0,55258.04,14629.92,253.53,276.95
2021-12-04 08:00:00,227.81,0,2259.0,4.45,4.64,4.54,96299.08,279.21,0.92,12647.9,-1313424,85.0,0.63,1.84,1.57,894688,0.25,-1.61,1.0,1.0,1.0,1.0,55213.55,14666.11,253.39,277.47,220.49,0,2242.19,3.5,3.07,3.88,96569.08,278.66,0.94,11657.9,-1329808,85.0,2.48,1.91,1.59,1763040,0.81,-1.61,1.0,1.0,1.0,1.0,55205.8,14659.18,253.37,277.26
2021-12-04 09:00:00,245.98,0,2303.12,4.7,6.2,3.04,96331.2,280.12,0.92,21001.96,-1329104,-107.0,0.24,2.69,3.16,1004064,38.77,-3.12,1.0,1.0,1.0,1.0,55140.57,14696.23,252.33,276.87,259.33,0,2311.19,2.91,4.12,0.94,96605.2,279.29,0.95,4987.96,-1317840,-107.0,1.89,3.01,2.72,1836576,38.27,-2.12,1.0,1.0,1.0,1.0,55134.44,14688.41,252.38,276.65
